date,hour,season,weathersit,weekday,workingday,holiday,weekend,registered,casual,total
2011-06-19,3,Summer,Misty/Cloudy,0,0,0,1,16,14,30
2011-06-19,4,Summer,Misty/Cloudy,0,0,0,1,10,7,17
2011-06-19,5,Summer,Misty/Cloudy,0,0,0,1,12,7,19
2011-06-19,6,Summer,Misty/Cloudy,0,0,0,1,22,11,33
2011-06-19,7,Summer,Misty/Cloudy,0,0,0,1,36,35,71
2011-06-19,8,Summer,Light Precipitation,0,0,0,1,59,25,84
2011-06-19,9,Summer,Misty/Cloudy,0,0,0,1,111,58,169
2011-06-19,10,Summer,Misty/Cloudy,0,0,0,1,158,86,244
2011-06-19,11,Summer,Misty/Cloudy,0,0,0,1,236,141,377
2011-06-19,12,Summer,Misty/Cloudy,0,0,0,1,255,141,396
2011-06-19,13,Summer,Misty/Cloudy,0,0,0,1,214,149,363
2011-06-19,14,Summer,Light Precipitation,0,0,0,1,193,124,317
2011-06-19,15,Summer,Misty/Cloudy,0,0,0,1,216,146,362
2011-06-19,16,Summer,Misty/Cloudy,0,0,0,1,257,121,378
2011-06-19,17,Summer,Clear/Cloudy,0,0,0,1,238,159,397
2011-06-19,18,Summer,Misty/Cloudy,0,0,0,1,218,78,296
2011-06-19,19,Summer,Clear/Cloudy,0,0,0,1,217,94,311
2011-06-19,20,Summer,Clear/Cloudy,0,0,0,1,146,86,232
2011-06-19,21,Summer,Clear/Cloudy,0,0,0,1,110,57,167
2011-06-19,22,Summer,Clear/Cloudy,0,0,0,1,114,38,152
2011-06-19,23,Summer,Clear/Cloudy,0,0,0,1,78,14,92
2011-06-20,0,Summer,Clear/Cloudy,1,1,0,0,19,7,26
2011-06-20,1,Summer,Clear/Cloudy,1,1,0,0,3,9,12
2011-06-20,2,Summer,Clear/Cloudy,1,1,0,0,0,2,2
2011-06-20,3,Summer,Light Precipitation,1,1,0,0,0,1,1
2011-06-20,4,Summer,Light Precipitation,1,1,0,0,2,1,3
2011-06-20,5,Summer,Light Precipitation,1,1,0,0,3,0,3
2011-06-20,6,Summer,Light Precipitation,1,1,0,0,25,1,26
2011-06-20,7,Summer,Light Precipitation,1,1,0,0,46,0,46
2011-06-20,8,Summer,Light Precipitation,1,1,0,0,209,12,221
2011-06-20,9,Summer,Misty/Cloudy,1,1,0,0,200,19,219
2011-06-20,10,Summer,Misty/Cloudy,1,1,0,0,58,33,91
2011-06-20,11,Summer,Misty/Cloudy,1,1,0,0,67,27,94
2011-06-20,12,Summer,Misty/Cloudy,1,1,0,0,129,33,162
2011-06-20,13,Summer,Clear/Cloudy,1,1,0,0,129,50,179
2011-06-20,14,Summer,Clear/Cloudy,1,1,0,0,130,45,175
2011-06-20,15,Summer,Clear/Cloudy,1,1,0,0,139,66,205
2011-06-20,16,Summer,Clear/Cloudy,1,1,0,0,238,61,299
2011-06-20,17,Summer,Clear/Cloudy,1,1,0,0,484,81,565
2011-06-20,18,Summer,Clear/Cloudy,1,1,0,0,474,64,538
2011-06-20,19,Summer,Clear/Cloudy,1,1,0,0,369,62,431
2011-06-20,20,Summer,Clear/Cloudy,1,1,0,0,264,52,316
2011-06-20,21,Summer,Clear/Cloudy,1,1,0,0,167,39,206
2011-06-20,22,Summer,Misty/Cloudy,1,1,0,0,106,24,130
2011-06-20,23,Summer,Clear/Cloudy,1,1,0,0,50,10,60
2011-06-21,0,Fall,Clear/Cloudy,2,1,0,0,23,10,33
2011-06-21,1,Fall,Light Precipitation,2,1,0,0,12,2,14
2011-06-21,2,Fall,Light Precipitation,2,1,0,0,5,1,6
2011-06-21,3,Fall,Light Precipitation,2,1,0,0,2,0,2
2011-06-21,4,Fall,Misty/Cloudy,2,1,0,0,7,2,9
2011-06-21,5,Fall,Misty/Cloudy,2,1,0,0,22,3,25
2011-06-21,6,Fall,Misty/Cloudy,2,1,0,0,107,8,115
2011-06-21,7,Fall,Misty/Cloudy,2,1,0,0,288,21,309
2011-06-21,8,Fall,Misty/Cloudy,2,1,0,0,368,33,401
2011-06-21,9,Fall,Misty/Cloudy,2,1,0,0,243,32,275
2011-06-21,10,Fall,Misty/Cloudy,2,1,0,0,120,41,161
2011-06-21,11,Fall,Clear/Cloudy,2,1,0,0,119,52,171
2011-06-21,12,Fall,Clear/Cloudy,2,1,0,0,149,40,189
2011-06-21,13,Fall,Clear/Cloudy,2,1,0,0,158,49,207
2011-06-21,14,Fall,Clear/Cloudy,2,1,0,0,108,44,152
2011-06-21,15,Fall,Clear/Cloudy,2,1,0,0,128,42,170
2011-06-21,16,Fall,Clear/Cloudy,2,1,0,0,273,62,335
2011-06-21,17,Fall,Clear/Cloudy,2,1,0,0,507,65,572
2011-06-21,18,Fall,Misty/Cloudy,2,1,0,0,469,67,536
2011-06-21,19,Fall,Misty/Cloudy,2,1,0,0,358,67,425
2011-06-21,20,Fall,Light Precipitation,2,1,0,0,254,72,326
2011-06-21,21,Fall,Clear/Cloudy,2,1,0,0,191,38,229
2011-06-21,22,Fall,Clear/Cloudy,2,1,0,0,97,12,109
2011-06-21,23,Fall,Clear/Cloudy,2,1,0,0,53,11,64
2011-06-22,0,Fall,Clear/Cloudy,3,1,0,0,18,15,33
2011-06-22,1,Fall,Clear/Cloudy,3,1,0,0,19,2,21
2011-06-22,2,Fall,Clear/Cloudy,3,1,0,0,5,2,7
2011-06-22,3,Fall,Clear/Cloudy,3,1,0,0,7,0,7
2011-06-22,4,Fall,Clear/Cloudy,3,1,0,0,8,3,11
2011-06-22,5,Fall,Clear/Cloudy,3,1,0,0,21,2,23
2011-06-22,6,Fall,Clear/Cloudy,3,1,0,0,110,12,122
2011-06-22,7,Fall,Clear/Cloudy,3,1,0,0,288,23,311
2011-06-22,8,Fall,Clear/Cloudy,3,1,0,0,396,27,423
2011-06-22,9,Fall,Clear/Cloudy,3,1,0,0,205,14,219
2011-06-22,10,Fall,Clear/Cloudy,3,1,0,0,104,31,135
2011-06-22,11,Fall,Clear/Cloudy,3,1,0,0,108,37,145
2011-06-22,12,Fall,Misty/Cloudy,3,1,0,0,144,44,188
2011-06-22,13,Fall,Misty/Cloudy,3,1,0,0,113,34,147
2011-06-22,14,Fall,Misty/Cloudy,3,1,0,0,113,32,145
2011-06-22,15,Fall,Misty/Cloudy,3,1,0,0,114,32,146
2011-06-22,16,Fall,Misty/Cloudy,3,1,0,0,224,34,258
2011-06-22,17,Fall,Misty/Cloudy,3,1,0,0,462,67,529
2011-06-22,18,Fall,Misty/Cloudy,3,1,0,0,447,66,513
2011-06-22,19,Fall,Misty/Cloudy,3,1,0,0,280,62,342
2011-06-22,20,Fall,Clear/Cloudy,3,1,0,0,230,52,282
2011-06-22,21,Fall,Clear/Cloudy,3,1,0,0,216,31,247
2011-06-22,22,Fall,Misty/Cloudy,3,1,0,0,123,25,148
2011-06-22,23,Fall,Misty/Cloudy,3,1,0,0,91,14,105
2011-06-23,0,Fall,Clear/Cloudy,4,1,0,0,44,5,49
2011-06-23,1,Fall,Clear/Cloudy,4,1,0,0,26,5,31
2011-06-23,2,Fall,Clear/Cloudy,4,1,0,0,4,0,4
2011-06-23,3,Fall,Misty/Cloudy,4,1,0,0,4,1,5
2011-06-23,4,Fall,Misty/Cloudy,4,1,0,0,7,0,7
2011-06-23,5,Fall,Clear/Cloudy,4,1,0,0,22,2,24
2011-06-23,6,Fall,Clear/Cloudy,4,1,0,0,92,8,100
2011-06-23,7,Fall,Misty/Cloudy,4,1,0,0,301,26,327
2011-06-23,8,Fall,Misty/Cloudy,4,1,0,0,412,20,432
2011-06-23,9,Fall,Misty/Cloudy,4,1,0,0,194,33,227
2011-06-23,10,Fall,Misty/Cloudy,4,1,0,0,88,39,127
2011-06-23,11,Fall,Light Precipitation,4,1,0,0,108,28,136
2011-06-23,12,Fall,Misty/Cloudy,4,1,0,0,130,30,160
2011-06-23,13,Fall,Misty/Cloudy,4,1,0,0,149,37,186
2011-06-23,14,Fall,Misty/Cloudy,4,1,0,0,103,46,149
2011-06-23,15,Fall,Misty/Cloudy,4,1,0,0,127,62,189
2011-06-23,16,Fall,Misty/Cloudy,4,1,0,0,217,58,275
2011-06-23,17,Fall,Misty/Cloudy,4,1,0,0,495,74,569
2011-06-23,18,Fall,Clear/Cloudy,4,1,0,0,483,57,540
2011-06-23,19,Fall,Clear/Cloudy,4,1,0,0,344,56,400
2011-06-23,20,Fall,Clear/Cloudy,4,1,0,0,277,75,352
2011-06-23,21,Fall,Clear/Cloudy,4,1,0,0,188,46,234
2011-06-23,22,Fall,Misty/Cloudy,4,1,0,0,139,23,162
2011-06-23,23,Fall,Clear/Cloudy,4,1,0,0,90,15,105
2011-06-24,0,Fall,Clear/Cloudy,5,1,0,0,53,10,63
2011-06-24,1,Fall,Clear/Cloudy,5,1,0,0,20,8,28
2011-06-24,2,Fall,Clear/Cloudy,5,1,0,0,10,4,14
2011-06-24,3,Fall,Clear/Cloudy,5,1,0,0,4,1,5
2011-06-24,4,Fall,Clear/Cloudy,5,1,0,0,8,1,9
2011-06-24,5,Fall,Clear/Cloudy,5,1,0,0,18,2,20
2011-06-24,6,Fall,Clear/Cloudy,5,1,0,0,87,4,91
2011-06-24,7,Fall,Misty/Cloudy,5,1,0,0,247,21,268
2011-06-24,8,Fall,Clear/Cloudy,5,1,0,0,439,27,466
2011-06-24,9,Fall,Clear/Cloudy,5,1,0,0,203,28,231
2011-06-24,10,Fall,Clear/Cloudy,5,1,0,0,102,43,145
2011-06-24,11,Fall,Clear/Cloudy,5,1,0,0,147,56,203
2011-06-24,12,Fall,Clear/Cloudy,5,1,0,0,150,51,201
2011-06-24,13,Fall,Clear/Cloudy,5,1,0,0,178,43,221
2011-06-24,14,Fall,Clear/Cloudy,5,1,0,0,162,67,229
2011-06-24,15,Fall,Clear/Cloudy,5,1,0,0,147,69,216
2011-06-24,16,Fall,Clear/Cloudy,5,1,0,0,247,80,327
2011-06-24,17,Fall,Clear/Cloudy,5,1,0,0,472,85,557
2011-06-24,18,Fall,Clear/Cloudy,5,1,0,0,365,87,452
2011-06-24,19,Fall,Clear/Cloudy,5,1,0,0,293,92,385
2011-06-24,20,Fall,Clear/Cloudy,5,1,0,0,222,66,288
2011-06-24,21,Fall,Clear/Cloudy,5,1,0,0,183,50,233
2011-06-24,22,Fall,Clear/Cloudy,5,1,0,0,126,41,167
2011-06-24,23,Fall,Clear/Cloudy,5,1,0,0,139,33,172
2011-06-25,0,Fall,Clear/Cloudy,6,0,0,1,97,19,116
2011-06-25,1,Fall,Clear/Cloudy,6,0,0,1,75,20,95
2011-06-25,2,Fall,Misty/Cloudy,6,0,0,1,51,8,59
2011-06-25,3,Fall,Clear/Cloudy,6,0,0,1,21,18,39
2011-06-25,4,Fall,Clear/Cloudy,6,0,0,1,4,7,11
2011-06-25,5,Fall,Clear/Cloudy,6,0,0,1,8,6,14
2011-06-25,6,Fall,Clear/Cloudy,6,0,0,1,17,12,29
2011-06-25,7,Fall,Clear/Cloudy,6,0,0,1,35,7,42
2011-06-25,8,Fall,Clear/Cloudy,6,0,0,1,85,27,112
2011-06-25,9,Fall,Clear/Cloudy,6,0,0,1,139,47,186
2011-06-25,10,Fall,Clear/Cloudy,6,0,0,1,203,99,302
2011-06-25,11,Fall,Clear/Cloudy,6,0,0,1,209,122,331
2011-06-25,12,Fall,Clear/Cloudy,6,0,0,1,252,140,392
2011-06-25,13,Fall,Clear/Cloudy,6,0,0,1,231,140,371
2011-06-25,14,Fall,Clear/Cloudy,6,0,0,1,232,151,383
2011-06-25,15,Fall,Clear/Cloudy,6,0,0,1,235,157,392
2011-06-25,16,Fall,Clear/Cloudy,6,0,0,1,235,175,410
2011-06-25,17,Fall,Clear/Cloudy,6,0,0,1,247,152,399
2011-06-25,18,Fall,Clear/Cloudy,6,0,0,1,199,108,307
2011-06-25,19,Fall,Clear/Cloudy,6,0,0,1,254,121,375
2011-06-25,20,Fall,Clear/Cloudy,6,0,0,1,195,74,269
2011-06-25,21,Fall,Clear/Cloudy,6,0,0,1,140,62,202
2011-06-25,22,Fall,Clear/Cloudy,6,0,0,1,126,61,187
2011-06-25,23,Fall,Misty/Cloudy,6,0,0,1,130,49,179
2011-06-26,0,Fall,Clear/Cloudy,0,0,0,1,85,30,115
2011-06-26,1,Fall,Clear/Cloudy,0,0,0,1,73,17,90
2011-06-26,2,Fall,Clear/Cloudy,0,0,0,1,70,17,87
2011-06-26,3,Fall,Clear/Cloudy,0,0,0,1,22,12,34
2011-06-26,4,Fall,Clear/Cloudy,0,0,0,1,8,3,11
2011-06-26,5,Fall,Clear/Cloudy,0,0,0,1,9,3,12
2011-06-26,6,Fall,Clear/Cloudy,0,0,0,1,13,7,20
2011-06-26,7,Fall,Clear/Cloudy,0,0,0,1,27,24,51
2011-06-26,8,Fall,Clear/Cloudy,0,0,0,1,78,29,107
2011-06-26,9,Fall,Clear/Cloudy,0,0,0,1,131,75,206
2011-06-26,10,Fall,Clear/Cloudy,0,0,0,1,196,136,332
2011-06-26,11,Fall,Clear/Cloudy,0,0,0,1,219,127,346
2011-06-26,12,Fall,Clear/Cloudy,0,0,0,1,268,175,443
2011-06-26,13,Fall,Clear/Cloudy,0,0,0,1,245,197,442
2011-06-26,14,Fall,Clear/Cloudy,0,0,0,1,246,197,443
2011-06-26,15,Fall,Clear/Cloudy,0,0,0,1,229,174,403
2011-06-26,16,Fall,Clear/Cloudy,0,0,0,1,278,177,455
2011-06-26,17,Fall,Misty/Cloudy,0,0,0,1,243,178,421
2011-06-26,18,Fall,Misty/Cloudy,0,0,0,1,265,117,382
2011-06-26,19,Fall,Misty/Cloudy,0,0,0,1,228,89,317
2011-06-26,20,Fall,Misty/Cloudy,0,0,0,1,158,55,213
2011-06-26,21,Fall,Misty/Cloudy,0,0,0,1,135,48,183
2011-06-26,22,Fall,Clear/Cloudy,0,0,0,1,95,19,114
2011-06-26,23,Fall,Clear/Cloudy,0,0,0,1,64,14,78
2011-06-27,0,Fall,Light Precipitation,1,1,0,0,25,7,32
2011-06-27,1,Fall,Misty/Cloudy,1,1,0,0,11,4,15
2011-06-27,2,Fall,Light Precipitation,1,1,0,0,3,3,6
2011-06-27,3,Fall,Light Precipitation,1,1,0,0,2,0,2
2011-06-27,4,Fall,Misty/Cloudy,1,1,0,0,8,1,9
2011-06-27,5,Fall,Misty/Cloudy,1,1,0,0,21,1,22
2011-06-27,6,Fall,Misty/Cloudy,1,1,0,0,90,4,94
2011-06-27,7,Fall,Misty/Cloudy,1,1,0,0,247,14,261
2011-06-27,8,Fall,Clear/Cloudy,1,1,0,0,418,29,447
2011-06-27,9,Fall,Misty/Cloudy,1,1,0,0,150,37,187
2011-06-27,10,Fall,Misty/Cloudy,1,1,0,0,95,55,150
2011-06-27,11,Fall,Misty/Cloudy,1,1,0,0,95,55,150
2011-06-27,12,Fall,Misty/Cloudy,1,1,0,0,130,40,170
2011-06-27,13,Fall,Misty/Cloudy,1,1,0,0,127,37,164
2011-06-27,14,Fall,Misty/Cloudy,1,1,0,0,100,58,158
2011-06-27,15,Fall,Misty/Cloudy,1,1,0,0,126,76,202
2011-06-27,16,Fall,Clear/Cloudy,1,1,0,0,222,53,275
2011-06-27,17,Fall,Clear/Cloudy,1,1,0,0,514,90,604
2011-06-27,18,Fall,Clear/Cloudy,1,1,0,0,512,79,591
2011-06-27,19,Fall,Clear/Cloudy,1,1,0,0,340,56,396
2011-06-27,20,Fall,Clear/Cloudy,1,1,0,0,251,54,305
2011-06-27,21,Fall,Clear/Cloudy,1,1,0,0,190,52,242
2011-06-27,22,Fall,Clear/Cloudy,1,1,0,0,112,33,145
2011-06-27,23,Fall,Clear/Cloudy,1,1,0,0,65,16,81
2011-06-28,0,Fall,Misty/Cloudy,2,1,0,0,25,5,30
2011-06-28,1,Fall,Clear/Cloudy,2,1,0,0,8,5,13
2011-06-28,2,Fall,Misty/Cloudy,2,1,0,0,9,2,11
2011-06-28,3,Fall,Misty/Cloudy,2,1,0,0,2,0,2
2011-06-28,4,Fall,Clear/Cloudy,2,1,0,0,7,1,8
2011-06-28,5,Fall,Clear/Cloudy,2,1,0,0,20,1,21
2011-06-28,6,Fall,Clear/Cloudy,2,1,0,0,117,7,124
2011-06-28,7,Fall,Clear/Cloudy,2,1,0,0,320,27,347
2011-06-28,8,Fall,Clear/Cloudy,2,1,0,0,417,39,456
2011-06-28,9,Fall,Clear/Cloudy,2,1,0,0,208,38,246
2011-06-28,10,Fall,Clear/Cloudy,2,1,0,0,112,45,157
2011-06-28,11,Fall,Clear/Cloudy,2,1,0,0,118,49,167
2011-06-28,12,Fall,Clear/Cloudy,2,1,0,0,161,41,202
2011-06-28,13,Fall,Clear/Cloudy,2,1,0,0,156,33,189
2011-06-28,14,Fall,Clear/Cloudy,2,1,0,0,117,43,160
2011-06-28,15,Fall,Clear/Cloudy,2,1,0,0,127,39,166
2011-06-28,16,Fall,Clear/Cloudy,2,1,0,0,220,41,261
2011-06-28,17,Fall,Light Precipitation,2,1,0,0,509,70,579
2011-06-28,18,Fall,Light Precipitation,2,1,0,0,436,68,504
2011-06-28,19,Fall,Misty/Cloudy,2,1,0,0,255,44,299
2011-06-28,20,Fall,Clear/Cloudy,2,1,0,0,246,50,296
2011-06-28,21,Fall,Clear/Cloudy,2,1,0,0,164,31,195
2011-06-28,22,Fall,Clear/Cloudy,2,1,0,0,104,30,134
2011-06-28,23,Fall,Clear/Cloudy,2,1,0,0,58,23,81
2011-06-29,0,Fall,Misty/Cloudy,3,1,0,0,25,11,36
2011-06-29,1,Fall,Clear/Cloudy,3,1,0,0,18,10,28
2011-06-29,2,Fall,Clear/Cloudy,3,1,0,0,9,7,16
2011-06-29,3,Fall,Misty/Cloudy,3,1,0,0,3,2,5
2011-06-29,4,Fall,Clear/Cloudy,3,1,0,0,5,0,5
2011-06-29,5,Fall,Clear/Cloudy,3,1,0,0,19,3,22
2011-06-29,6,Fall,Clear/Cloudy,3,1,0,0,104,12,116
2011-06-29,7,Fall,Clear/Cloudy,3,1,0,0,318,18,336
2011-06-29,8,Fall,Clear/Cloudy,3,1,0,0,499,41,540
2011-06-29,9,Fall,Clear/Cloudy,3,1,0,0,189,32,221
2011-06-29,10,Fall,Clear/Cloudy,3,1,0,0,95,31,126
2011-06-29,11,Fall,Clear/Cloudy,3,1,0,0,117,53,170
2011-06-29,12,Fall,Clear/Cloudy,3,1,0,0,188,55,243
2011-06-29,13,Fall,Clear/Cloudy,3,1,0,0,186,45,231
2011-06-29,14,Fall,Clear/Cloudy,3,1,0,0,138,50,188
2011-06-29,15,Fall,Clear/Cloudy,3,1,0,0,146,43,189
2011-06-29,16,Fall,Clear/Cloudy,3,1,0,0,268,60,328
2011-06-29,17,Fall,Clear/Cloudy,3,1,0,0,492,78,570
2011-06-29,18,Fall,Clear/Cloudy,3,1,0,0,510,78,588
2011-06-29,19,Fall,Clear/Cloudy,3,1,0,0,341,60,401
2011-06-29,20,Fall,Clear/Cloudy,3,1,0,0,264,69,333
2011-06-29,21,Fall,Clear/Cloudy,3,1,0,0,195,26,221
2011-06-29,22,Fall,Clear/Cloudy,3,1,0,0,151,32,183
2011-06-29,23,Fall,Clear/Cloudy,3,1,0,0,97,32,129
2011-06-30,0,Fall,Clear/Cloudy,4,1,0,0,39,15,54
2011-06-30,1,Fall,Clear/Cloudy,4,1,0,0,19,13,32
2011-06-30,2,Fall,Clear/Cloudy,4,1,0,0,6,2,8
2011-06-30,3,Fall,Clear/Cloudy,4,1,0,0,7,2,9
2011-06-30,4,Fall,Clear/Cloudy,4,1,0,0,4,2,6
2011-06-30,5,Fall,Clear/Cloudy,4,1,0,0,24,1,25
2011-06-30,6,Fall,Clear/Cloudy,4,1,0,0,119,4,123
2011-06-30,7,Fall,Clear/Cloudy,4,1,0,0,291,29,320
2011-06-30,8,Fall,Clear/Cloudy,4,1,0,0,511,44,555
2011-06-30,9,Fall,Clear/Cloudy,4,1,0,0,227,33,260
2011-06-30,10,Fall,Clear/Cloudy,4,1,0,0,97,35,132
2011-06-30,11,Fall,Clear/Cloudy,4,1,0,0,122,47,169
2011-06-30,12,Fall,Clear/Cloudy,4,1,0,0,183,50,233
2011-06-30,13,Fall,Clear/Cloudy,4,1,0,0,162,70,232
2011-06-30,14,Fall,Clear/Cloudy,4,1,0,0,117,46,163
2011-06-30,15,Fall,Clear/Cloudy,4,1,0,0,176,64,240
2011-06-30,16,Fall,Clear/Cloudy,4,1,0,0,260,63,323
2011-06-30,17,Fall,Clear/Cloudy,4,1,0,0,496,98,594
2011-06-30,18,Fall,Clear/Cloudy,4,1,0,0,472,114,586
2011-06-30,19,Fall,Clear/Cloudy,4,1,0,0,366,89,455
2011-06-30,20,Fall,Clear/Cloudy,4,1,0,0,285,55,340
2011-06-30,21,Fall,Clear/Cloudy,4,1,0,0,242,81,323
2011-06-30,22,Fall,Clear/Cloudy,4,1,0,0,164,43,207
2011-06-30,23,Fall,Clear/Cloudy,4,1,0,0,99,27,126
2011-07-01,0,Fall,Clear/Cloudy,5,1,0,0,48,20,68
2011-07-01,1,Fall,Clear/Cloudy,5,1,0,0,16,15,31
2011-07-01,2,Fall,Clear/Cloudy,5,1,0,0,7,6,13
2011-07-01,3,Fall,Clear/Cloudy,5,1,0,0,6,5,11
2011-07-01,4,Fall,Clear/Cloudy,5,1,0,0,5,1,6
2011-07-01,5,Fall,Clear/Cloudy,5,1,0,0,27,3,30
2011-07-01,6,Fall,Clear/Cloudy,5,1,0,0,97,11,108
2011-07-01,7,Fall,Clear/Cloudy,5,1,0,0,218,25,243
2011-07-01,8,Fall,Clear/Cloudy,5,1,0,0,453,39,492
2011-07-01,9,Fall,Clear/Cloudy,5,1,0,0,202,58,260
2011-07-01,10,Fall,Clear/Cloudy,5,1,0,0,109,61,170
2011-07-01,11,Fall,Clear/Cloudy,5,1,0,0,146,68,214
2011-07-01,12,Fall,Clear/Cloudy,5,1,0,0,180,83,263
2011-07-01,13,Fall,Clear/Cloudy,5,1,0,0,209,83,292
2011-07-01,14,Fall,Clear/Cloudy,5,1,0,0,225,78,303
2011-07-01,15,Fall,Clear/Cloudy,5,1,0,0,299,82,381
2011-07-01,16,Fall,Clear/Cloudy,5,1,0,0,342,85,427
2011-07-01,17,Fall,Clear/Cloudy,5,1,0,0,362,99,461
2011-07-01,18,Fall,Clear/Cloudy,5,1,0,0,324,98,422
2011-07-01,19,Fall,Clear/Cloudy,5,1,0,0,238,80,318
2011-07-01,20,Fall,Clear/Cloudy,5,1,0,0,185,84,269
2011-07-01,21,Fall,Clear/Cloudy,5,1,0,0,149,69,218
2011-07-01,22,Fall,Clear/Cloudy,5,1,0,0,173,49,222
2011-07-01,23,Fall,Clear/Cloudy,5,1,0,0,96,44,140
2011-07-02,0,Fall,Clear/Cloudy,6,0,0,1,84,31,115
2011-07-02,1,Fall,Clear/Cloudy,6,0,0,1,58,20,78
2011-07-02,2,Fall,Clear/Cloudy,6,0,0,1,43,9,52
2011-07-02,3,Fall,Clear/Cloudy,6,0,0,1,21,5,26
2011-07-02,4,Fall,Clear/Cloudy,6,0,0,1,8,3,11
2011-07-02,5,Fall,Clear/Cloudy,6,0,0,1,13,1,14
2011-07-02,6,Fall,Clear/Cloudy,6,0,0,1,21,11,32
2011-07-02,7,Fall,Clear/Cloudy,6,0,0,1,35,10,45
2011-07-02,8,Fall,Clear/Cloudy,6,0,0,1,94,38,132
2011-07-02,9,Fall,Clear/Cloudy,6,0,0,1,124,55,179
2011-07-02,10,Fall,Clear/Cloudy,6,0,0,1,168,103,271
2011-07-02,11,Fall,Clear/Cloudy,6,0,0,1,213,144,357
2011-07-02,12,Fall,Clear/Cloudy,6,0,0,1,232,142,374
2011-07-02,13,Fall,Clear/Cloudy,6,0,0,1,226,178,404
2011-07-02,14,Fall,Clear/Cloudy,6,0,0,1,215,177,392
2011-07-02,15,Fall,Clear/Cloudy,6,0,0,1,163,168,331
2011-07-02,16,Fall,Clear/Cloudy,6,0,0,1,192,206,398
2011-07-02,17,Fall,Clear/Cloudy,6,0,0,1,170,179,349
2011-07-02,18,Fall,Clear/Cloudy,6,0,0,1,190,193,383
2011-07-02,19,Fall,Clear/Cloudy,6,0,0,1,149,156,305
2011-07-02,20,Fall,Clear/Cloudy,6,0,0,1,148,136,284
2011-07-02,21,Fall,Clear/Cloudy,6,0,0,1,137,95,232
2011-07-02,22,Fall,Clear/Cloudy,6,0,0,1,123,78,201
2011-07-02,23,Fall,Clear/Cloudy,6,0,0,1,88,66,154
2011-07-03,0,Fall,Clear/Cloudy,0,0,0,1,97,47,144
2011-07-03,1,Fall,Misty/Cloudy,0,0,0,1,55,23,78
2011-07-03,2,Fall,Clear/Cloudy,0,0,0,1,50,19,69
2011-07-03,3,Fall,Light Precipitation,0,0,0,1,25,8,33
2011-07-03,4,Fall,Light Precipitation,0,0,0,1,2,3,5
2011-07-03,5,Fall,Light Precipitation,0,0,0,1,1,0,1
2011-07-03,6,Fall,Misty/Cloudy,0,0,0,1,3,0,3
2011-07-03,7,Fall,Misty/Cloudy,0,0,0,1,22,3,25
2011-07-03,8,Fall,Clear/Cloudy,0,0,0,1,53,39,92
2011-07-03,9,Fall,Clear/Cloudy,0,0,0,1,99,82,181
2011-07-03,10,Fall,Clear/Cloudy,0,0,0,1,133,131,264
2011-07-03,11,Fall,Clear/Cloudy,0,0,0,1,175,215,390
2011-07-03,12,Fall,Clear/Cloudy,0,0,0,1,206,198,404
2011-07-03,13,Fall,Clear/Cloudy,0,0,0,1,173,248,421
2011-07-03,14,Fall,Clear/Cloudy,0,0,0,1,150,225,375
2011-07-03,15,Fall,Clear/Cloudy,0,0,0,1,182,194,376
2011-07-03,16,Fall,Clear/Cloudy,0,0,0,1,219,195,414
2011-07-03,17,Fall,Light Precipitation,0,0,0,1,177,181,358
2011-07-03,18,Fall,Light Precipitation,0,0,0,1,107,74,181
2011-07-03,19,Fall,Misty/Cloudy,0,0,0,1,83,100,183
2011-07-03,20,Fall,Light Precipitation,0,0,0,1,93,83,176
2011-07-03,21,Fall,Misty/Cloudy,0,0,0,1,92,75,167
2011-07-03,22,Fall,Misty/Cloudy,0,0,0,1,93,69,162
2011-07-03,23,Fall,Clear/Cloudy,0,0,0,1,77,70,147
2011-07-04,0,Fall,Clear/Cloudy,1,0,1,0,77,63,140
2011-07-04,1,Fall,Clear/Cloudy,1,0,1,0,76,43,119
2011-07-04,2,Fall,Clear/Cloudy,1,0,1,0,30,33,63
2011-07-04,3,Fall,Clear/Cloudy,1,0,1,0,13,13,26
2011-07-04,4,Fall,Misty/Cloudy,1,0,1,0,4,8,12
2011-07-04,5,Fall,Misty/Cloudy,1,0,1,0,3,1,4
2011-07-04,6,Fall,Clear/Cloudy,1,0,1,0,11,5,16
2011-07-04,7,Fall,Clear/Cloudy,1,0,1,0,19,17,36
2011-07-04,8,Fall,Clear/Cloudy,1,0,1,0,44,42,86
2011-07-04,9,Fall,Misty/Cloudy,1,0,1,0,96,142,238
2011-07-04,10,Fall,Misty/Cloudy,1,0,1,0,114,166,280
2011-07-04,11,Fall,Misty/Cloudy,1,0,1,0,172,177,349
2011-07-04,12,Fall,Misty/Cloudy,1,0,1,0,210,237,447
2011-07-04,13,Fall,Misty/Cloudy,1,0,1,0,181,242,423
2011-07-04,14,Fall,Clear/Cloudy,1,0,1,0,173,235,408
2011-07-04,15,Fall,Clear/Cloudy,1,0,1,0,184,224,408
2011-07-04,16,Fall,Clear/Cloudy,1,0,1,0,216,236,452
2011-07-04,17,Fall,Clear/Cloudy,1,0,1,0,196,240,436
2011-07-04,18,Fall,Clear/Cloudy,1,0,1,0,196,222,418
2011-07-04,19,Fall,Misty/Cloudy,1,0,1,0,205,170,375
2011-07-04,20,Fall,Misty/Cloudy,1,0,1,0,191,195,386
